,document_id,question_id,question,answer,probability,score,top_k_retriever,time_taken
10,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,95,Why wasn't David's father a part of his life?,"–his father, David Copperfield Sr., died 6 months before his son's birth",0.7418730326596348,8.445812225341797,,1.0571212768554688
11,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,96,Where was David sent to live after his mother remarried?,Yarmouth,0.8504345073418782,13.904104232788086,,1.134516954421997
12,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,97,What does David find out when he goes home for the holiday's?,his mother has given birth to a baby boy,0.8945837344548198,17.107532501220703,,2.040584087371826
13,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,98,Who was David in love with during his childhood?,Little Em'ly,0.7411205384022712,8.414405822753906,,1.1808137893676758
14,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,99,Why does David run away when he is in London?,to find his aunt,0.8220483407373302,12.242298126220703,,2.054684638977051
15,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,100,Why did David's aunt Betsey agree to raise him?,"on condition that he always try to 'be as like his sister, Betsey Trotwood' as he can be",0.8178422980773762,12.014373779296875,,1.0709600448608398
16,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,101,"Who renamed David as ""Trotwood Copperfield""?",George Cukor,0.3920650922781876,-3.5091195106506348,,0.45755434036254883
17,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,102,When did David meet Agnes?,While living in Switzerland,0.6159661504798786,3.7796905040740967,,1.1587040424346924
18,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,103,"What ended David's marraige with his first wife, Dora?",Dora falls ill and dies,0.6943616716539102,6.564723968505859,,0.8203532695770264
19,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,104,Who did David marry second?,Dora Spenlow,0.8272627149474266,12.530803680419922,,2.259568691253662
20,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,105,Whose family is David sent to live with?,Peggotty's,0.8616548330924816,14.632823944091797,,1.1024844646453857
21,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,106,Where does Emily move to and with whom?,Steerforth,0.8165764367738193,11.946579933166504,,1.970276117324829
22,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,107,How does David's first wife pass away?,Dora falls ill and dies,0.7545261537498966,8.983196258544922,,1.9972052574157715
23,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,108,Who is Uriah Heep?,The British rock band,0.8155548029797778,11.892129898071289,,0.5021018981933594
24,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,109,How many children does David have?,two,0.6518576562139619,5.017718315124512,,0.4270501136779785
25,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,110,Who seduces Emily?,Littimer,0.6917365048570728,6.466001510620117,,1.7405855655670166
26,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,111,How did Steepforth die?,violently,0.6701126713086544,5.669557571411133,,0.5836243629455566
27,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,112,Who is Agnes?,"Dora Spenlow, daughter of his present boss",0.7639020236966761,9.39354133605957,,1.1566565036773682
28,5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,113,Who raises David?,Agnes,0.7912520881748715,10.659914016723633,,0.8390939235687256
29,934fbd3acf4433a952b49cfc004dd2b363b57faf,192,Who is pip's benefactor?,Abel Magwitch,0.8646462390954595,14.835429191589355,,0.7388625144958496
30,934fbd3acf4433a952b49cfc004dd2b363b57faf,193,What does Ms. Havisham wear?,her wedding dress and one shoe,0.8573599847356032,14.348270416259766,,0.7190959453582764
31,934fbd3acf4433a952b49cfc004dd2b363b57faf,194,Why is Pip arrested?,debt,0.7775038196437717,10.009428977966309,,0.8211629390716553
32,934fbd3acf4433a952b49cfc004dd2b363b57faf,195,Who is Estella's real father?,Pip,0.5686564566675393,2.210973024368286,,0.44782471656799316
33,934fbd3acf4433a952b49cfc004dd2b363b57faf,196,Who brought Estella to Ms. Havisham?,Bentley Drummle,0.6947173484068994,6.578135967254639,,0.6419322490692139
34,934fbd3acf4433a952b49cfc004dd2b363b57faf,197,Where did Pip see the escaped convict at the beginning of the story?,the village churchyard,0.7956574023176176,10.87496566772461,,0.9045073986053467
35,934fbd3acf4433a952b49cfc004dd2b363b57faf,198,"What does Pip tell Magwitch, when Magwitch was in jail?",his daughter Estella is alive,0.7061369826533488,7.013564109802246,,0.9508914947509766
36,934fbd3acf4433a952b49cfc004dd2b363b57faf,199,What is Joe Gargery's trade?,blacksmith,0.9028260119829001,17.83221435546875,,0.5794491767883301
37,934fbd3acf4433a952b49cfc004dd2b363b57faf,200,Where was Magwitch before he returned to England?,London,0.7486658340178973,8.732074737548828,,0.898723840713501
38,934fbd3acf4433a952b49cfc004dd2b363b57faf,201,How does the story end?,sadness and some joy,0.666952019498075,5.555452346801758,,0.5772552490234375
39,934fbd3acf4433a952b49cfc004dd2b363b57faf,202,Why did Pip emphasize in no parting from Estella after visiting the ruins of SatisÂ´house?,"misfortune has opened her heart. As Pip takes Estella's hand and they leave the moonlit ruins, he sees ""no shadow of another parting from her.""",0.6784036286090266,5.971561431884766,,0.8971395492553711
40,934fbd3acf4433a952b49cfc004dd2b363b57faf,203,How did Pip fall into debt and face arrest?,falls ill in his rooms,0.7479049721417379,8.699758529663086,,1.0080199241638184
41,934fbd3acf4433a952b49cfc004dd2b363b57faf,204,Why wasnÂ´t Magwith executed since he came back to England?,Magwitch began drinking and fell into crime,0.6126933235684916,3.6691815853118896,,0.9403524398803711
42,934fbd3acf4433a952b49cfc004dd2b363b57faf,205,Why did Orlick want to kill Pip?,injuring Pip's sister,0.7489399542429832,8.743733406066895,,0.8098981380462646
43,934fbd3acf4433a952b49cfc004dd2b363b57faf,206,Why did Magwitch want to kill Compeyson?,fraudster,0.7297493663635136,7.946810722351074,,0.9024238586425781
44,934fbd3acf4433a952b49cfc004dd2b363b57faf,207,Why did Estella decide to engage Bentley Drummle?,a disdainful rival of Pip's,0.7894010872096445,10.570552825927734,,0.6231679916381836
45,934fbd3acf4433a952b49cfc004dd2b363b57faf,208,Why did Estella end up living at Satis house?,Herbert was rejected as a playmate for Estella,0.694858950029133,6.583477973937988,,0.6372897624969482
46,934fbd3acf4433a952b49cfc004dd2b363b57faf,209,Where was Magwitch sent to in order to spare his death?,Jaggers,0.6609971871295103,5.3419294357299805,,1.2809629440307617
47,934fbd3acf4433a952b49cfc004dd2b363b57faf,210,What does Pip steal for the convict?,a file,0.8361162467986105,13.036882400512695,,0.7841296195983887
48,934fbd3acf4433a952b49cfc004dd2b363b57faf,211,What does Miss Havisham usually wear?,her wedding dress and one shoe,0.7782469190813033,10.043834686279297,,0.6855757236480713
49,934fbd3acf4433a952b49cfc004dd2b363b57faf,212,What trade is Pip learning?,blacksmith trade,0.8242455096210867,12.363042831420898,,0.7636198997497559
50,934fbd3acf4433a952b49cfc004dd2b363b57faf,213,Who is Pip's benefactor?,Abel Magwitch,0.8646462390954595,14.835429191589355,,0.6474630832672119
51,934fbd3acf4433a952b49cfc004dd2b363b57faf,214,Who is Estella's father?,Pip,0.541971450530218,1.3462544679641724,,0.44028377532958984
52,934fbd3acf4433a952b49cfc004dd2b363b57faf,215,What does Pip do for a job in Cairo?,clerk,0.7788975139320213,10.07402515411377,,0.9071769714355469
53,934fbd3acf4433a952b49cfc004dd2b363b57faf,216,Where does Miss Havisham live?,Her house is unchanged,0.6712900892736929,5.71220588684082,,0.7045068740844727
54,934fbd3acf4433a952b49cfc004dd2b363b57faf,217,Who brought Estella to Miss Havisham?,"Molly, Jaggers's housekeeper, and the convict Abel Magwitch, given up for adoption to Miss Havisham after her mother was arrested for murder. In marrying Bentley Drummle",0.6705616171073365,5.685810089111328,,0.6434028148651123
55,934fbd3acf4433a952b49cfc004dd2b363b57faf,218,Where did Abel go after his escape?,London,0.7820796202626102,10.222614288330078,,1.0317842960357666
56,934fbd3acf4433a952b49cfc004dd2b363b57faf,219,What is Pip arrested for?,debt,0.7831070839157376,10.270925521850586,,0.8033597469329834
57,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,55,Who is Mrs.Graham's son?,Arthur,0.8567497345002735,14.30842113494873,,0.8990383148193359
58,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,56,Who wants to receive the affection of Mrs. Graham?,Mr Lawrence,0.750641396127911,8.816287994384766,,0.6860558986663818
59,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,57,What does Gilbert accuse Mrs. Graham of?,marrying Helen's friend Esther Hargrave,0.5834652787107542,2.6961209774017334,,0.7040567398071289
60,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,58,Where does Gilbert discover that Helen is rich?,Grassdale,0.7999752420750479,11.089117050170898,,0.7561395168304443
61,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,59,Why does Helen return to Grassdale?,Huntingdon has fallen from his horse (in a state of inebriation) and is badly injured,0.848014410586646,13.75289535522461,,0.7914409637451172
62,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,60,Who spreads rumors about Helen?,Eliza,0.7958792929856435,10.88588809967041,,0.7377257347106934
63,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,61,When did Helen decide to hand her diaries to Gilbert?,when he accuses her of loving Lawrence,0.7497719019266974,8.779169082641602,,0.9339866638183594
64,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,62,Why does Huntingdon become jealous of his son?,doesn't like his baby,0.859778088740241,14.507584571838379,,0.6641058921813965
65,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,63,Who was having an affair with Lady Lowborough?,Arthur Huntingdon,0.7720497921939207,9.759374618530273,,0.5851466655731201
66,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,64,Where does Helen find asylum?,Wildfell Hall,0.8566122552007771,14.299463272094727,,0.6065211296081543
67,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,65,Who is the narrator in Part One?,Gilbert Markham,0.8185968115353047,12.054956436157227,,0.8139941692352295
68,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,66,Why was Mrs Helen Graham not free to marry?,her mother's maiden name,0.6531266576526179,5.062490940093994,,0.8395185470581055
69,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,67,What estate did Helen eventually buy?,Staningley,0.36069724732406766,-4.578713417053223,,0.8294672966003418
70,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,68,In what estate did Helen live with Huntingdon?,Grassdale Manor,0.8512295397592435,13.954217910766602,,0.7941288948059082
71,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,69,Who does Gilbert believe is his chief rival?,Mr Lawrence,0.7879030681562311,10.498653411865234,,0.7710051536560059
72,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,70,Who is Mr Lawrence to Mrs Helen Graham?,her brother,0.7935564672972264,10.771982192993164,,0.740084171295166
73,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,71,Who does Arthur Huntingdon flirt with?,Annabella Wilmot,0.8537300144674804,14.113286972045898,,0.6351468563079834
74,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,59,Why does Helen return to Grassdale?,Huntingdon has fallen from his horse (in a state of inebriation) and is badly injured,0.848014410586646,13.75289535522461,,0.78507399559021
75,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,73,Who was Gilbert Markham's first romantic interest?,Jack Halford,0.5284685340456857,0.9119794368743896,,0.43338584899902344
76,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,74,When did Helen give Gilbert her diaries?,when he accuses her of loving Lawrence,0.5627561371449895,2.0188424587249756,,0.8277485370635986
77,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,75,Why is Huntingdon's death painful?,Unwilling to stop drinking alcohol,0.7417656338980233,8.441326141357422,,0.5514447689056396
78,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,76,What does Arthur do when he finds out about Helen's plans to leave?,pines openly for his paramour and derides his wife,0.6727496668306624,5.765182971954346,,0.7500350475311279
79,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,59,Why does Helen return to Grassdale?,Huntingdon has fallen from his horse (in a state of inebriation) and is badly injured,0.848014410586646,13.75289535522461,,0.7915892601013184
80,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,78,Who does Mr. Lawrence end up marrying?,Esther Hargrave,0.8481518095459663,13.76142692565918,,1.9626917839050293
81,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,79,How does Arthur corrupt his son?,encouraging him to drink and swear at his tender age,0.8141420742782248,11.817218780517578,,0.7216675281524658
82,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,80,Why does Eliza spread rumors about Helen?,In retribution,0.7639217172001145,9.394414901733398,,0.7941858768463135
83,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,81,What does Huntingdon use to manipulate Helen and convince her to marry him?,flirts with Annabella,0.8103496916340382,11.618271827697754,,0.8442580699920654
84,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,82,Who makes Huntingdon jealous?,Helen gives birth to their son,0.6045910313395044,3.3970532417297363,,0.6426215171813965
85,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,83,Who tells Helen about Arthur's affair with Lady Lowborough?,Walter Hargrave,0.8749604039064695,15.564385414123535,,0.6515512466430664
86,4e959a5d22e1968a1950ac836a1ba0cc3edffa41,84,Where does Helen find refuge?,Wildfell Hall,0.876720069434367,15.693840980529785,,0.822230339050293
87,65ba9ee675bf87cff5d76e2a27c0652adb69381b,114,"What does the word ""state"" refer to?",statesman Cicero,0.46758356995342576,-1.0387828350067139,,0.6031079292297363
88,65ba9ee675bf87cff5d76e2a27c0652adb69381b,115,"Is ""The Prince"" about Princedoms?",The Prince would be about princedoms,0.627575601006123,4.174640655517578,,0.6065521240234375
89,65ba9ee675bf87cff5d76e2a27c0652adb69381b,116,What is a unique trait about hereditary Princedoms?,they are much easier to rule,0.7932253255826855,10.755821228027344,,0.6018390655517578
90,65ba9ee675bf87cff5d76e2a27c0652adb69381b,117,Why do non-hereditary Princes have unique challenges?,never exercised dynastic sovereignty and whose cadets are not entitled to share the princely title,0.5979052954075494,3.1739578247070312,,0.6469080448150635
91,65ba9ee675bf87cff5d76e2a27c0652adb69381b,118,What influences inspired Machiavelli?,classical pre-Christian political philosophy,0.7960865685619809,10.896099090576172,,1.4075431823730469
92,65ba9ee675bf87cff5d76e2a27c0652adb69381b,119,Who educated Cyrus the Great?,Xenophon,0.6810615345374409,6.069235801696777,,0.7020492553710938
93,65ba9ee675bf87cff5d76e2a27c0652adb69381b,120,"According to Xenophon, how was Cyrus the Great unique?",very different,0.7816707290483484,10.203433990478516,,1.3171565532684326
94,65ba9ee675bf87cff5d76e2a27c0652adb69381b,121,Who is Machiavelli advising?,both Catholic and Protestant kings,0.6807064970790443,6.056163787841797,,1.4147968292236328
95,65ba9ee675bf87cff5d76e2a27c0652adb69381b,122,What does the word state denote?,it suits his purposes,0.5800749063912924,2.5846471786499023,,0.5485618114471436
96,65ba9ee675bf87cff5d76e2a27c0652adb69381b,123,At what time did the word state come to acquire a modern meaning?,the Renaissance,0.8358467413738424,13.021158218383789,,0.6140155792236328
97,65ba9ee675bf87cff5d76e2a27c0652adb69381b,124,What else in included in this treatise that is supposed to be about princedoms?,discussion of republics,0.8018438828879701,11.182869911193848,,0.5667374134063721
98,65ba9ee675bf87cff5d76e2a27c0652adb69381b,125,How are republics treated in this work?,as a type of princedom also,0.7812155467863025,10.182112693786621,,0.5630402565002441
99,65ba9ee675bf87cff5d76e2a27c0652adb69381b,126,What type of princedoms are earier to rule?,hereditary,0.8407428837974088,13.310127258300781,,0.5599839687347412
100,65ba9ee675bf87cff5d76e2a27c0652adb69381b,127,When would a prince's subject not be well disposed toward him?,at times it is necessary to act against them,0.5180061901517954,0.5764473676681519,,0.6518819332122803
101,65ba9ee675bf87cff5d76e2a27c0652adb69381b,128,What is an oligarchy?,Keep the state intact but install an oligarchy,0.4357091807615607,-2.068758010864258,,0.4820230007171631
102,65ba9ee675bf87cff5d76e2a27c0652adb69381b,129,What is a democracy?,republics,0.32603176118113447,-5.809505462646484,,0.48661327362060547
103,65ba9ee675bf87cff5d76e2a27c0652adb69381b,130,What is tyranny?,useless to have,0.47953846392795757,-0.6551350355148315,,0.4805009365081787
104,65ba9ee675bf87cff5d76e2a27c0652adb69381b,131,What are mixed cases?,"they are new parts of an older state, already belonging to that prince",0.8243990148910996,12.371522903442383,,0.4665858745574951
105,65ba9ee675bf87cff5d76e2a27c0652adb69381b,132,What is a state?,the head of state of a territory that has a monarchy as a form of government,0.5570694299136695,1.8342148065567017,,0.47527623176574707
106,65ba9ee675bf87cff5d76e2a27c0652adb69381b,133,What type of government does the story talk about?,unjust oppression,0.4969136715769905,-0.09876376390457153,,0.5150697231292725
107,65ba9ee675bf87cff5d76e2a27c0652adb69381b,134,Which princedom is easiest to rule?,hereditary,0.832023036873461,12.80026626586914,,0.5432591438293457
108,65ba9ee675bf87cff5d76e2a27c0652adb69381b,135,What would cause a population to hate a prince who inherited his princedom?,there are so many men who are not good,0.5010508916698855,0.03362858295440674,,0.4971754550933838
109,65ba9ee675bf87cff5d76e2a27c0652adb69381b,136,What groups does the story divide new states into?,three types of intelligence,0.41592014823585044,-2.716355323791504,,0.4420967102050781
110,65ba9ee675bf87cff5d76e2a27c0652adb69381b,137,What other form of governement is mentioned throughout the story?,monarchy,0.7448680814154022,8.5714111328125,,0.5632200241088867
111,65ba9ee675bf87cff5d76e2a27c0652adb69381b,138,Why is it harder to rule a new princedom?,defiance of custom,0.5866017719653056,2.799478530883789,,0.5577099323272705
112,65ba9ee675bf87cff5d76e2a27c0652adb69381b,139,How do subjects treat an hereditary prince?,per civilization,0.6396353031268481,4.590252876281738,,0.6577746868133545
113,65ba9ee675bf87cff5d76e2a27c0652adb69381b,140,Why are republics favored in the story?,holding such a state is highly difficult for a prince,0.46150182555184566,-1.2343847751617432,,0.4675936698913574
114,65ba9ee675bf87cff5d76e2a27c0652adb69381b,141,What type of prince will a population most easily accept?,miser,0.6006591026552632,3.2656970024108887,,0.4582366943359375
115,39c4fffc8734283d7bd491285d24b55a110c71ba,0,In which story do three plus culprits die?,Three Act Tragedy,0.3748841389214234,-4.090559959411621,,0.4997124671936035
116,39c4fffc8734283d7bd491285d24b55a110c71ba,1,"How many people did the murderer kill in ""The A.B.C."" murders?",five,0.6879258682128159,6.323522567749023,,0.9468996524810791
117,39c4fffc8734283d7bd491285d24b55a110c71ba,2,What is the name of the detective usually played in Christie's stories?,Miss Marple,0.8146192862418421,11.842473983764648,,1.3228695392608643
118,39c4fffc8734283d7bd491285d24b55a110c71ba,3,"What change was made to the murderer in ""Witness for Protection"" when it was turned into a stage play?",Alibi,0.7870291444243643,10.456879615783691,,0.5558626651763916
119,39c4fffc8734283d7bd491285d24b55a110c71ba,4,"Where does ""Death Comes as an End"" take place?",Gwenda leaves him,0.5571749760391266,1.837636947631836,,0.778705358505249
120,39c4fffc8734283d7bd491285d24b55a110c71ba,5,Who said Christie often makes an unlikely character the culprit?,P. D. James,0.8438300448207349,13.496049880981445,,1.2591495513916016
121,39c4fffc8734283d7bd491285d24b55a110c71ba,6,Brian Aldiss said Christie writes her story all the way to the last chapter then decides what?,who the most unlikely suspect was,0.8451681311640498,13.577566146850586,,1.4017698764801025
122,39c4fffc8734283d7bd491285d24b55a110c71ba,7,Which story doesn't contain any known suspects?,Alibi,0.34432349117781863,-5.1526875495910645,,0.47731709480285645
123,39c4fffc8734283d7bd491285d24b55a110c71ba,8,What is the first step in the classic mystery structure Christie is known for?,logical deduction,0.7612960998456743,9.278388023376465,,1.342188835144043
124,39c4fffc8734283d7bd491285d24b55a110c71ba,9,Christie has the reputation as being the queen of what?,Crime,0.7985745105580989,11.019269943237305,,0.6754262447357178
125,39c4fffc8734283d7bd491285d24b55a110c71ba,10,What is the name of Agatha Christie's most famous detective?,Hercule Poirot,0.8436482782337321,13.485020637512207,,0.9767749309539795
126,39c4fffc8734283d7bd491285d24b55a110c71ba,11,What title has been given to Agatha Christie in response to the theming of her works?,official biography,0.7404930424648808,8.388261795043945,,0.8181397914886475
127,39c4fffc8734283d7bd491285d24b55a110c71ba,12,Which of Agatha Christie's stories had all of the suspects end up being guilty?,There Were None and Endless Night,0.7343947921557443,8.136285781860352,,0.8152956962585449
128,39c4fffc8734283d7bd491285d24b55a110c71ba,13,What is one way some people say you can determine the guilty party in an Agatha Christie novel?,identifying the least likely suspect,0.7979963534420742,10.990546226501465,,0.9443130493164062
129,39c4fffc8734283d7bd491285d24b55a110c71ba,14,Who wrote Agatha Christie: The Secret Notebooks?,John Curran,0.541322090756069,1.3253297805786133,,0.6775836944580078
130,39c4fffc8734283d7bd491285d24b55a110c71ba,15,Where is In Death Comes as the End set?,locked away in a bank vault,0.40045537798738073,-3.2285444736480713,,0.6204671859741211
131,39c4fffc8734283d7bd491285d24b55a110c71ba,16,What is considered the basic mystery structure?,novel,0.3168220401616509,-6.1473212242126465,,0.4369945526123047
132,39c4fffc8734283d7bd491285d24b55a110c71ba,17,"In the A.B.C. Murders, what happens to the culprit?",the local doctor,0.7348782400227615,8.15612506866455,,1.1480908393859863
133,39c4fffc8734283d7bd491285d24b55a110c71ba,18,"What other types of media have used Christie's storylines, but chosen to sanitize them?",TV films,0.6199735103455093,3.9154863357543945,,0.7267336845397949
134,39c4fffc8734283d7bd491285d24b55a110c71ba,19,"In stories such as 'Endless Night' and 'Five Little Pigs', what did Christie leave open?",The Grotto was used as the exterior of the secret folly,0.39521930000462624,-3.4034008979797363,,0.4644341468811035
135,39c4fffc8734283d7bd491285d24b55a110c71ba,20,"According to P.D. James, who did Christie often times make the guilty party in her stories?",the unlikeliest character,0.8871412320989287,16.494935989379883,,1.425121545791626
136,39c4fffc8734283d7bd491285d24b55a110c71ba,21,What title was Christie also known as?,Marple,0.697264238046173,6.674432754516602,,0.6332964897155762
137,39c4fffc8734283d7bd491285d24b55a110c71ba,22,"In typical Christie mystery structure, during what part of the story did the detective uncover the most shocking twists?",the last-but-one chapter,0.6937357953527936,6.541144371032715,,1.387702226638794
138,39c4fffc8734283d7bd491285d24b55a110c71ba,23,"In the stage version of 'Witness for the Prosecution', why did Christie change and extend the ending?","to be innocent of the crimes of which they were accused, survive, and fall in love with each other",0.634317381013558,4.406269073486328,,0.5729124546051025
139,39c4fffc8734283d7bd491285d24b55a110c71ba,24,"In 'Murder on the Orient Express', who did Christie use as the guilty party?",AWE Productions,0.7034359023079552,6.909707069396973,,1.0029511451721191
140,39c4fffc8734283d7bd491285d24b55a110c71ba,25,What was the name of the detective in most of Christie's works?,Mr. Poirot,0.7571926253665572,9.098793983459473,,1.237189769744873
141,39c4fffc8734283d7bd491285d24b55a110c71ba,26,How many culprits died during 'Curtain'?,1978,0.3975311367047061,-3.326101779937744,,0.4553232192993164
142,39c4fffc8734283d7bd491285d24b55a110c71ba,27,What did John Curran do to Brian Aldiss' assertion about Christie's writing style?,Christie change how the solution was revealed,0.768501485032181,9.598952293395996,,1.3937792778015137
143,39c4fffc8734283d7bd491285d24b55a110c71ba,28,Who did Christine use a culprit for 'And Then There Were None'?,Murder on the Orient Express,0.6061577969282231,3.4495201110839844,,0.46227145195007324
144,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,249,Whose wedding was Emma Woodhouse attending in the beginning of the story?,Mr. Knightley,0.8161272411765031,11.92261028289795,,1.4394252300262451
145,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,250,What was Emma's plan with Harriet? ,take Harriet under her wing and help her find a good husband,0.8575908116024304,14.363380432128906,,1.1368470191955566
146,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,251,Why did Jane Fairfax come home before becoming a governess?,her family's financial situation,0.799382909411286,11.05953598022461,,1.1166763305664062
147,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,252,Why was Emma envious towards Jane?,Jane accepted a governess position from one of Mrs. Elton's friends,0.7529105148846311,8.913566589355469,,0.8075270652770996
148,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,253,Where did Emma insult Miss.Bates?,Box Hill,0.6774771426377973,5.937614440917969,,1.1089396476745605
149,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,254,What was Frank and Jane's revelation to the Westons?,they have been secretly engaged since autumn,0.8980966251081052,17.41002082824707,,1.4540753364562988
150,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,255,How did the engagement between Frank and Jane end?,Jane ending the engagement,0.699966338019668,6.777100563049316,,1.35317063331604
151,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,256,To whom did Harriet get married to?,Bobby,0.60782143241797,3.5053110122680664,,0.9851489067077637
152,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,257,What did Harriet tell Emma upon learning about Frank's engagement?,she loves Mr. Knightley,0.771992135354341,9.756753921508789,,1.181525468826294
153,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,258,Why does Emma take credit for Miss Taylor and Mr. Weston's marriage?,she likes matchmaking,0.8599605691265978,14.519700050354004,,1.5189177989959717
154,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,259,Who advises Emma not to be a matchmatker?,Uncle Joe,0.6763071291188116,5.894817352294922,,1.3527696132659912
155,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,260,Where do Jane and her father live?,Hartfield,0.816803533705915,11.958715438842773,,1.2512047290802002
156,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,261,Who is Mr. Elton?,the local vicar,0.8864361298543378,16.438749313354492,,1.5005197525024414
157,a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,262,Where does Mr. Elton go after Emma refuses his proposal of marriage?,marrying another woman of lesser means,0.8662992554027534,14.949010848999023,,1.6386942863464355
